Bus_ID,From,To,Distance_km,Traffic_Density,Is_Peak_Hour,Weather,Stops,Speed,Actual_Travel_Time,Is_Late,Is_Fastest_Route
SRT-B-1796,Rander,Adajan,46.8,6,0,Foggy,1,41.34,67.92,0,1
SRT-B-1797,Chikuwadi,Piplod,31.35,4,1,Cloudy,1,24.87,75.63,1,0
SRT-B-1798,Katargam,Godadara,32.42,1,1,Foggy,9,25.53,76.19,1,0
SRT-B-1799,Piplod,Varachha,20.86,9,1,Rainy,8,19.35,64.69,1,0
SRT-B-1800,Rander,Adajan,44.42,1,1,Rainy,4,21.24,125.48,1,0
SRT-B-1801,Udhna,Adajan,37.18,6,0,Rainy,4,28.71,77.71,0,0
SRT-B-1802,Udhna,Katargam,11.05,1,0,Sunny,5,43.51,15.24,0,1
SRT-B-1803,Varachha,Katargam,13.57,1,0,Cloudy,5,56.23,14.48,0,1
SRT-B-1804,Chikuwadi,Godadara,37.54,5,0,Rainy,6,42.92,52.48,0,1
SRT-B-1805,Katargam,Varachha,19.36,7,1,Cloudy,9,35.26,32.94,1,0
SRT-B-1806,Godadara,Rander,38.79,4,0,Cloudy,8,34.74,66.99,0,0
SRT-B-1807,Katargam,Piplod,47.28,2,0,Foggy,8,54.69,51.87,0,1
SRT-B-1808,Adajan,Piplod,33.94,4,0,Cloudy,8,23.45,86.84,0,0
SRT-B-1809,Varachha,Piplod,29.57,7,0,Foggy,5,51.05,34.75,0,1
SRT-B-1810,Adajan,Udhna,33.73,8,0,Foggy,8,32.51,62.24,1,0
SRT-B-1811,Godadara,Adajan,44.1,7,0,Cloudy,7,56.02,47.24,0,1
SRT-B-1812,Rander,Chikuwadi,14.74,2,1,Sunny,3,14.18,62.35,1,0
SRT-B-1813,Katargam,Rander,24.15,7,1,Sunny,5,24.13,60.04,1,0
SRT-B-1814,Piplod,Udhna,16.38,3,0,Rainy,5,53.13,18.5,0,1
SRT-B-1815,Chikuwadi,Varachha,41.9,9,1,Cloudy,1,20.32,123.75,1,0
SRT-B-1816,Katargam,Godadara,43.92,2,1,Rainy,4,16.85,156.38,1,0
SRT-B-1817,Katargam,Varachha,49.72,1,0,Rainy,1,56.54,52.76,0,1
SRT-B-1818,Vesu,Godadara,38.0,2,1,Sunny,9,36.6,62.3,1,0
SRT-B-1819,Varachha,Piplod,7.39,2,0,Sunny,6,40.89,10.84,0,1
SRT-B-1820,Vesu,Rander,36.45,3,1,Foggy,3,23.29,93.91,1,0
SRT-B-1821,Chikuwadi,Varachha,2.76,8,1,Rainy,5,15.26,10.85,1,0
SRT-B-1822,Varachha,Godadara,19.05,9,1,Sunny,1,13.82,82.73,1,0
SRT-B-1823,Chikuwadi,Piplod,40.51,2,1,Foggy,8,20.21,120.27,1,0
SRT-B-1824,Pandesara,Varachha,18.68,1,1,Cloudy,2,26.29,42.63,1,0
SRT-B-1825,Katargam,Katargam,14.32,5,1,Sunny,6,32.29,26.61,1,0
SRT-B-1826,Piplod,Rander,27.38,9,1,Sunny,9,8.94,183.68,1,0
SRT-B-1827,Katargam,Adajan,47.36,1,1,Cloudy,3,28.93,98.24,1,0
SRT-B-1828,Pandesara,Godadara,29.15,7,1,Sunny,7,22.49,77.77,1,0
SRT-B-1829,Godadara,Vesu,22.54,7,0,Rainy,9,26.54,50.95,0,0
SRT-B-1830,Rander,Godadara,25.72,3,1,Cloudy,7,25.07,61.55,1,0
SRT-B-1831,Rander,Adajan,44.75,4,0,Rainy,1,52.66,50.99,0,1
SRT-B-1832,Rander,Udhna,22.41,7,0,Rainy,1,56.27,23.89,0,1
SRT-B-1833,Udhna,Pandesara,26.61,3,0,Foggy,9,47.66,33.5,0,1
SRT-B-1834,Vesu,Chikuwadi,10.35,2,1,Cloudy,1,26.64,23.31,1,0
SRT-B-1835,Katargam,Piplod,13.35,1,0,Rainy,2,53.13,15.08,0,1
SRT-B-1836,Rander,Rander,47.46,2,0,Rainy,9,52.13,54.62,0,1
SRT-B-1837,Pandesara,Adajan,48.16,1,1,Foggy,4,25.77,112.13,1,0
SRT-B-1838,Udhna,Katargam,22.93,1,1,Cloudy,2,40.95,33.6,1,1
SRT-B-1839,Katargam,Udhna,12.85,5,0,Sunny,5,24.61,31.33,0,0
SRT-B-1840,Godadara,Rander,49.19,3,0,Cloudy,9,38.92,75.83,0,0
SRT-B-1841,Udhna,Piplod,30.54,8,1,Cloudy,6,19.9,92.09,1,0
SRT-B-1842,Godadara,Adajan,37.54,4,1,Foggy,3,24.81,90.78,1,0
SRT-B-1843,Chikuwadi,Katargam,12.79,6,0,Foggy,9,38.94,19.71,0,0
SRT-B-1844,Vesu,Rander,25.51,7,1,Sunny,1,16.52,92.66,1,0
SRT-B-1845,Chikuwadi,Katargam,49.51,5,0,Sunny,5,57.81,51.39,0,1
SRT-B-1846,Godadara,Piplod,30.47,4,0,Sunny,6,52.67,34.71,0,1
SRT-B-1847,Adajan,Godadara,16.52,9,1,Foggy,9,21.25,46.65,1,0
SRT-B-1848,Vesu,Varachha,37.29,9,1,Rainy,9,12.81,174.59,1,0
SRT-B-1849,Udhna,Udhna,48.06,1,1,Foggy,1,36.92,78.11,1,0
SRT-B-1850,Pandesara,Adajan,42.48,4,0,Sunny,8,58.51,43.56,0,1
SRT-B-1851,Vesu,Godadara,25.19,7,1,Rainy,6,39.59,38.18,1,0
SRT-B-1852,Udhna,Chikuwadi,23.41,5,0,Cloudy,4,50.22,27.97,0,1
SRT-B-1853,Piplod,Katargam,3.3,2,0,Cloudy,7,23.07,8.58,0,0
SRT-B-1854,Vesu,Rander,35.14,7,0,Sunny,4,33.6,62.75,0,0
SRT-B-1855,Udhna,Vesu,25.97,2,0,Sunny,6,30.56,50.98,0,0
SRT-B-1856,Pandesara,Rander,6.21,4,1,Cloudy,2,27.5,13.55,1,0
SRT-B-1857,Vesu,Adajan,8.6,1,1,Foggy,7,37.32,13.83,1,0
SRT-B-1858,Pandesara,Varachha,14.72,4,0,Sunny,8,35.33,25.0,0,0
SRT-B-1859,Pandesara,Katargam,11.45,8,1,Foggy,7,15.76,43.58,1,0
SRT-B-1860,Varachha,Katargam,26.02,9,0,Cloudy,8,25.17,62.03,1,0
SRT-B-1861,Pandesara,Rander,16.96,7,0,Sunny,7,32.9,30.93,0,0
SRT-B-1862,Godadara,Varachha,34.14,4,1,Cloudy,3,17.89,114.51,1,0
SRT-B-1863,Varachha,Chikuwadi,33.41,2,0,Sunny,5,45.42,44.13,0,1
SRT-B-1864,Chikuwadi,Pandesara,2.33,7,1,Sunny,9,31.59,4.43,1,0
SRT-B-1865,Varachha,Varachha,14.35,5,1,Cloudy,1,24.69,34.87,1,0
SRT-B-1866,Udhna,Udhna,7.84,6,1,Foggy,2,22.58,20.83,1,0
SRT-B-1867,Vesu,Piplod,8.74,3,0,Sunny,3,44.55,11.77,0,1
SRT-B-1868,Rander,Piplod,6.38,7,0,Rainy,2,20.16,18.98,0,0
SRT-B-1869,Godadara,Chikuwadi,40.41,9,1,Foggy,3,8.41,288.38,1,0
SRT-B-1870,Chikuwadi,Rander,7.46,2,1,Sunny,3,21.57,20.76,1,0
SRT-B-1871,Piplod,Godadara,31.63,3,1,Rainy,1,27.23,69.69,1,0
SRT-B-1872,Piplod,Katargam,32.07,1,0,Sunny,9,20.07,95.88,0,0
SRT-B-1873,Adajan,Rander,9.62,8,0,Rainy,7,18.72,30.83,1,0
SRT-B-1874,Vesu,Rander,27.58,1,0,Sunny,4,20.7,79.93,0,0
SRT-B-1875,Varachha,Adajan,11.09,7,0,Sunny,5,33.13,20.08,0,0
SRT-B-1876,Piplod,Adajan,41.4,3,0,Foggy,5,36.47,68.11,0,0
SRT-B-1877,Pandesara,Varachha,40.23,6,0,Cloudy,4,48.25,50.03,0,1
SRT-B-1878,Piplod,Vesu,26.38,3,1,Foggy,2,31.47,50.29,1,0
SRT-B-1879,Vesu,Godadara,49.47,8,0,Cloudy,3,27.18,109.21,1,0
SRT-B-1880,Adajan,Chikuwadi,32.31,5,1,Cloudy,9,40.99,47.29,1,1
SRT-B-1881,Vesu,Varachha,35.79,8,0,Foggy,3,21.26,101.02,1,0
SRT-B-1882,Udhna,Katargam,26.73,9,0,Cloudy,3,34.9,45.95,1,0
SRT-B-1883,Udhna,Chikuwadi,21.55,9,0,Cloudy,8,24.54,52.68,1,0
SRT-B-1884,Udhna,Vesu,48.79,4,1,Cloudy,3,19.42,150.75,1,0
SRT-B-1885,Adajan,Varachha,47.23,2,1,Rainy,9,34.4,82.39,1,0
SRT-B-1886,Chikuwadi,Vesu,48.34,3,0,Rainy,4,40.14,72.26,0,1
SRT-B-1887,Adajan,Adajan,12.34,5,1,Sunny,7,21.6,34.28,1,0
SRT-B-1888,Rander,Godadara,47.15,2,0,Rainy,9,38.5,73.47,0,0
SRT-B-1889,Vesu,Godadara,35.01,3,0,Foggy,5,31.3,67.12,0,0
SRT-B-1890,Adajan,Godadara,19.24,1,0,Foggy,9,32.51,35.51,0,0
SRT-B-1891,Adajan,Chikuwadi,2.96,8,1,Sunny,9,23.92,7.42,1,0
SRT-B-1892,Vesu,Varachha,36.51,4,1,Rainy,9,29.72,73.72,1,0
SRT-B-1893,Vesu,Godadara,18.84,1,0,Rainy,9,34.18,33.08,0,0
SRT-B-1894,Vesu,Katargam,13.92,2,0,Cloudy,5,35.05,23.83,0,0
SRT-B-1895,Piplod,Varachha,28.39,8,1,Cloudy,9,17.54,97.13,1,0
SRT-B-1896,Katargam,Udhna,17.04,1,0,Cloudy,4,24.91,41.04,0,0
SRT-B-1897,Katargam,Adajan,38.91,3,0,Rainy,8,28.67,81.43,0,0
SRT-B-1898,Adajan,Varachha,26.37,2,1,Foggy,6,21.63,73.15,1,0
SRT-B-1899,Varachha,Adajan,14.2,7,0,Cloudy,7,44.89,18.98,0,1
SRT-B-1900,Udhna,Godadara,14.17,3,1,Cloudy,3,25.14,33.82,1,0
SRT-B-1901,Chikuwadi,Vesu,4.78,2,1,Cloudy,6,39.91,7.19,1,0
SRT-B-1902,Godadara,Vesu,43.25,6,1,Sunny,3,29.77,87.17,1,0
SRT-B-1903,Rander,Chikuwadi,16.89,4,0,Sunny,7,42.88,23.63,0,1
SRT-B-1904,Katargam,Varachha,5.53,8,0,Sunny,7,26.88,12.35,1,0
SRT-B-1905,Udhna,Rander,27.6,5,1,Cloudy,7,23.68,69.94,1,0
SRT-B-1906,Katargam,Varachha,21.78,1,0,Rainy,9,47.14,27.72,0,1
SRT-B-1907,Varachha,Katargam,14.75,8,0,Foggy,1,30.16,29.34,1,0
SRT-B-1908,Udhna,Udhna,2.41,2,0,Sunny,9,33.28,4.35,0,0
SRT-B-1909,Adajan,Godadara,41.24,8,1,Rainy,1,12.57,196.88,1,0
SRT-B-1910,Rander,Godadara,17.16,4,0,Sunny,3,49.43,20.83,0,1
SRT-B-1911,Godadara,Piplod,40.44,3,0,Cloudy,4,44.38,54.67,0,1
SRT-B-1912,Vesu,Godadara,8.54,8,1,Foggy,4,17.52,29.24,1,0
SRT-B-1913,Vesu,Godadara,26.35,5,1,Rainy,3,32.53,48.61,1,0
SRT-B-1914,Chikuwadi,Katargam,49.85,8,1,Cloudy,1,9.95,300.68,1,0
SRT-B-1915,Chikuwadi,Katargam,23.12,1,1,Sunny,2,33.82,41.02,1,0
SRT-B-1916,Godadara,Rander,48.64,2,1,Rainy,6,36.6,79.74,1,0
SRT-B-1917,Varachha,Piplod,9.69,4,1,Foggy,5,16.49,35.25,1,0
SRT-B-1918,Rander,Chikuwadi,15.61,1,1,Cloudy,4,35.04,26.73,1,0
SRT-B-1919,Vesu,Pandesara,26.44,1,0,Foggy,7,40.52,39.15,0,1
SRT-B-1920,Rander,Udhna,3.34,6,0,Rainy,6,26.88,7.45,0,0
SRT-B-1921,Chikuwadi,Godadara,5.51,8,1,Foggy,9,8.53,38.75,1,0
SRT-B-1922,Adajan,Rander,34.6,5,0,Cloudy,5,22.82,90.96,0,0
SRT-B-1923,Varachha,Chikuwadi,31.7,9,1,Sunny,5,22.48,84.61,1,0
SRT-B-1924,Adajan,Rander,30.96,8,1,Sunny,9,17.98,103.33,1,0
SRT-B-1925,Udhna,Godadara,33.19,2,0,Cloudy,1,58.54,34.02,0,1
SRT-B-1926,Adajan,Pandesara,19.78,7,1,Cloudy,3,32.93,36.04,1,0
SRT-B-1927,Katargam,Rander,22.13,3,0,Cloudy,4,39.85,33.32,0,0
SRT-B-1928,Vesu,Rander,41.02,2,1,Sunny,2,32.88,74.86,1,0
SRT-B-1929,Adajan,Chikuwadi,14.52,7,1,Sunny,3,19.27,45.21,1,0
SRT-B-1930,Vesu,Chikuwadi,23.35,1,1,Sunny,3,20.42,68.61,1,0
SRT-B-1931,Katargam,Vesu,41.76,8,1,Sunny,5,11.89,210.81,1,0
SRT-B-1932,Pandesara,Katargam,7.35,9,0,Sunny,4,31.06,14.2,1,0
SRT-B-1933,Varachha,Chikuwadi,9.56,8,1,Rainy,2,19.9,28.82,1,0
SRT-B-1934,Pandesara,Pandesara,8.45,4,0,Sunny,2,58.66,8.64,0,1
SRT-B-1935,Piplod,Chikuwadi,21.89,7,1,Foggy,6,35.11,37.4,1,0
SRT-B-1936,Chikuwadi,Vesu,8.3,8,1,Sunny,1,22.29,22.34,1,0
SRT-B-1937,Chikuwadi,Katargam,19.04,6,0,Rainy,3,29.98,38.1,0,0
SRT-B-1938,Pandesara,Godadara,32.09,3,1,Foggy,9,21.01,91.63,1,0
SRT-B-1939,Godadara,Vesu,30.94,3,1,Rainy,1,19.85,93.51,1,0
SRT-B-1940,Vesu,Adajan,48.61,1,1,Foggy,3,23.95,121.77,1,0
SRT-B-1941,Udhna,Udhna,2.71,6,0,Sunny,8,54.75,2.97,0,1
SRT-B-1942,Piplod,Vesu,9.18,4,0,Foggy,8,50.57,10.89,0,1
SRT-B-1943,Rander,Pandesara,31.99,5,1,Foggy,6,19.82,96.86,1,0
SRT-B-1944,Katargam,Rander,15.93,5,0,Rainy,3,56.5,16.92,0,1
SRT-B-1945,Vesu,Rander,6.71,5,0,Rainy,1,50.55,7.96,0,1
SRT-B-1946,Varachha,Godadara,30.11,9,1,Cloudy,8,15.79,114.43,1,0
SRT-B-1947,Godadara,Piplod,49.13,8,0,Sunny,5,34.46,85.55,1,0
SRT-B-1948,Godadara,Rander,21.08,3,0,Sunny,4,55.67,22.72,0,1
SRT-B-1949,Vesu,Adajan,21.57,9,0,Foggy,7,13.98,92.56,1,0
SRT-B-1950,Piplod,Godadara,15.09,4,1,Foggy,5,16.76,54.03,1,0
SRT-B-1951,Udhna,Rander,2.8,9,0,Rainy,4,20.83,8.06,1,0
SRT-B-1952,Vesu,Varachha,11.32,3,0,Rainy,8,44.66,15.21,0,1
SRT-B-1953,Piplod,Vesu,6.42,3,0,Rainy,5,45.94,8.38,0,1
SRT-B-1954,Vesu,Varachha,49.71,7,0,Rainy,5,35.07,85.05,0,0
SRT-B-1955,Pandesara,Vesu,44.46,1,1,Sunny,4,16.56,161.04,1,0
SRT-B-1956,Katargam,Udhna,42.59,9,0,Cloudy,5,19.66,129.97,1,0
SRT-B-1957,Piplod,Pandesara,5.31,2,1,Sunny,1,40.14,7.94,1,1
SRT-B-1958,Pandesara,Udhna,22.69,2,1,Sunny,1,18.19,74.86,1,0
SRT-B-1959,Udhna,Adajan,13.04,8,0,Rainy,8,25.41,30.8,1,0
SRT-B-1960,Chikuwadi,Piplod,26.99,6,0,Cloudy,8,55.47,29.19,0,1
SRT-B-1961,Rander,Pandesara,34.45,2,1,Foggy,6,35.34,58.48,1,0
SRT-B-1962,Rander,Godadara,49.48,2,0,Rainy,1,33.33,89.07,0,0
SRT-B-1963,Katargam,Chikuwadi,48.01,2,1,Cloudy,4,24.93,115.54,1,0
SRT-B-1964,Chikuwadi,Udhna,18.96,4,1,Foggy,9,33.15,34.32,1,0
SRT-B-1965,Adajan,Rander,18.6,5,1,Cloudy,7,18.17,61.41,1,0
SRT-B-1966,Piplod,Chikuwadi,5.33,9,0,Sunny,5,16.89,18.93,1,0
SRT-B-1967,Varachha,Piplod,17.32,2,1,Rainy,2,17.69,58.74,1,0
SRT-B-1968,Varachha,Varachha,18.8,1,1,Sunny,3,37.97,29.7,1,0
SRT-B-1969,Varachha,Katargam,33.71,9,0,Foggy,9,21.22,95.34,1,0
SRT-B-1970,Adajan,Rander,29.09,3,1,Foggy,3,25.21,69.24,1,0
SRT-B-1971,Piplod,Udhna,8.95,7,1,Sunny,5,29.78,18.03,1,0
SRT-B-1972,Varachha,Adajan,42.22,9,1,Foggy,1,9.46,267.67,1,0
SRT-B-1973,Katargam,Adajan,14.05,9,0,Sunny,8,33.09,25.47,1,0
SRT-B-1974,Pandesara,Adajan,49.81,5,1,Rainy,1,31.02,96.34,1,0
SRT-B-1975,Varachha,Vesu,42.38,8,1,Rainy,1,23.33,108.98,1,0
SRT-B-1976,Adajan,Vesu,49.37,5,1,Rainy,9,41.61,71.18,1,1
SRT-B-1977,Udhna,Adajan,29.7,6,0,Sunny,8,55.76,31.96,0,1
SRT-B-1978,Chikuwadi,Rander,42.68,8,0,Cloudy,4,20.07,127.6,1,0
SRT-B-1979,Chikuwadi,Katargam,22.79,3,0,Foggy,6,50.06,27.32,0,1
SRT-B-1980,Varachha,Udhna,10.32,9,0,Sunny,2,32.2,19.23,1,0
SRT-B-1981,Varachha,Vesu,20.75,5,0,Rainy,5,36.43,34.18,0,0
SRT-B-1982,Vesu,Rander,31.99,4,1,Foggy,4,15.12,126.94,1,0
SRT-B-1983,Piplod,Rander,45.41,8,1,Rainy,4,23.54,115.76,1,0
SRT-B-1984,Chikuwadi,Vesu,17.08,4,0,Sunny,5,59.01,17.37,0,1
SRT-B-1985,Rander,Katargam,12.12,5,1,Foggy,1,27.16,26.77,1,0
SRT-B-1986,Vesu,Piplod,48.24,8,1,Cloudy,5,21.39,135.33,1,0
SRT-B-1987,Katargam,Godadara,7.32,3,1,Cloudy,2,35.82,12.26,1,0
SRT-B-1988,Katargam,Udhna,49.05,1,1,Cloudy,2,33.84,86.98,1,0
SRT-B-1989,Varachha,Rander,37.11,1,1,Foggy,9,33.79,65.9,1,0
SRT-B-1990,Varachha,Varachha,35.34,2,1,Sunny,8,27.86,76.11,1,0
SRT-B-1991,Chikuwadi,Udhna,15.74,7,0,Cloudy,1,52.16,18.1,0,1
SRT-B-1992,Adajan,Chikuwadi,34.25,7,0,Foggy,6,39.44,52.1,0,0
SRT-B-1993,Katargam,Katargam,33.81,6,0,Cloudy,8,58.44,34.71,0,1
SRT-B-1994,Udhna,Varachha,46.86,9,1,Sunny,6,24.71,113.77,1,0
SRT-B-1995,Rander,Udhna,11.95,1,0,Rainy,1,39.55,18.13,0,0
SRT-B-1996,Pandesara,Rander,49.08,6,0,Rainy,9,51.51,57.17,0,1
SRT-B-1997,Varachha,Varachha,37.69,5,1,Sunny,6,14.09,160.47,1,0
SRT-B-1998,Adajan,Vesu,36.78,3,1,Foggy,3,33.87,65.16,1,0
SRT-B-1999,Chikuwadi,Piplod,46.06,1,0,Cloudy,4,48.11,57.44,0,1
SRT-B-2000,Pandesara,Rander,32.57,5,0,Rainy,5,42.57,45.91,0,1
SRT-B-2001,Vesu,Varachha,8.21,8,0,Sunny,7,25.63,19.22,1,0
SRT-B-2002,Varachha,Piplod,10.06,5,0,Sunny,2,57.61,10.48,0,1
SRT-B-2003,Chikuwadi,Pandesara,24.54,7,0,Sunny,2,30.3,48.59,0,0
SRT-B-2004,Udhna,Varachha,40.2,4,0,Sunny,2,20.88,115.51,0,0
SRT-B-2005,Pandesara,Pandesara,37.0,3,1,Foggy,4,20.77,106.88,1,0
SRT-B-2006,Vesu,Varachha,7.62,9,1,Foggy,5,22.52,20.3,1,0
SRT-B-2007,Udhna,Pandesara,35.18,9,0,Foggy,6,15.02,140.52,1,0
SRT-B-2008,Godadara,Rander,21.41,3,0,Sunny,3,43.57,29.49,0,1
SRT-B-2009,Piplod,Adajan,19.8,4,0,Rainy,9,55.1,21.56,0,1
SRT-B-2010,Godadara,Chikuwadi,28.66,9,0,Sunny,1,21.82,78.8,1,0
SRT-B-2011,Rander,Pandesara,45.69,2,1,Sunny,9,26.42,103.75,1,0
SRT-B-2012,Katargam,Adajan,18.21,4,1,Foggy,7,16.49,66.26,1,0
SRT-B-2013,Pandesara,Varachha,43.95,1,1,Sunny,6,14.61,180.51,1,0
SRT-B-2014,Katargam,Pandesara,44.16,5,1,Cloudy,7,21.87,121.16,1,0
SRT-B-2015,Godadara,Chikuwadi,40.56,3,0,Cloudy,4,31.59,77.05,0,0
SRT-B-2016,Rander,Adajan,21.38,8,0,Foggy,4,26.99,47.53,1,0
SRT-B-2017,Udhna,Vesu,17.67,9,1,Foggy,8,23.84,44.47,1,0
SRT-B-2018,Varachha,Udhna,46.08,5,0,Cloudy,2,58.09,47.6,0,1
SRT-B-2019,Katargam,Godadara,19.19,6,1,Foggy,7,36.87,31.23,1,0
SRT-B-2020,Pandesara,Pandesara,26.92,4,0,Cloudy,4,25.66,62.96,0,0
SRT-B-2021,Piplod,Katargam,33.34,9,1,Rainy,6,24.23,82.57,1,0
SRT-B-2022,Vesu,Vesu,25.36,9,1,Sunny,9,12.14,125.32,1,0
SRT-B-2023,Varachha,Piplod,23.81,2,0,Sunny,1,56.29,25.38,0,1
SRT-B-2024,Katargam,Godadara,21.38,5,1,Rainy,1,23.4,54.82,1,0
SRT-B-2025,Vesu,Piplod,18.22,6,1,Foggy,4,29.63,36.9,1,0
SRT-B-2026,Adajan,Piplod,28.95,6,1,Cloudy,4,23.86,72.8,1,0
SRT-B-2027,Piplod,Udhna,27.84,5,0,Cloudy,7,57.12,29.24,0,1
SRT-B-2028,Pandesara,Udhna,19.24,3,0,Rainy,7,42.36,27.25,0,1
SRT-B-2029,Adajan,Godadara,37.07,1,0,Rainy,8,27.68,80.36,0,0
SRT-B-2030,Godadara,Vesu,5.63,6,1,Cloudy,6,18.66,18.1,1,0
SRT-B-2031,Varachha,Udhna,47.89,7,1,Cloudy,6,30.99,92.71,1,0
SRT-B-2032,Varachha,Rander,30.26,8,0,Cloudy,6,21.82,83.21,1,0
SRT-B-2033,Adajan,Udhna,20.53,5,1,Rainy,7,14.57,84.56,1,0
SRT-B-2034,Katargam,Rander,6.43,6,0,Foggy,9,50.86,7.59,0,1
SRT-B-2035,Chikuwadi,Varachha,27.81,2,0,Cloudy,1,39.89,41.83,0,0
SRT-B-2036,Piplod,Adajan,9.38,4,1,Cloudy,1,28.68,19.63,1,0
SRT-B-2037,Piplod,Piplod,23.9,9,0,Foggy,1,16.74,85.64,1,0
SRT-B-2038,Adajan,Adajan,36.95,9,0,Rainy,4,28.16,78.72,1,0
SRT-B-2039,Godadara,Varachha,18.56,3,1,Cloudy,5,19.54,56.99,1,0
SRT-B-2040,Varachha,Adajan,17.93,5,1,Sunny,9,27.66,38.9,1,0
SRT-B-2041,Adajan,Vesu,42.2,6,0,Rainy,2,46.97,53.91,0,1
SRT-B-2042,Pandesara,Vesu,46.62,7,0,Foggy,6,50.51,55.37,0,1
SRT-B-2043,Piplod,Piplod,16.43,8,0,Rainy,2,32.36,30.46,1,0
SRT-B-2044,Piplod,Udhna,18.82,1,0,Foggy,3,44.6,25.32,0,1
SRT-B-2045,Varachha,Vesu,19.48,7,1,Sunny,1,40.04,29.19,1,1
SRT-B-2046,Chikuwadi,Udhna,9.53,2,0,Cloudy,7,47.62,12.01,0,1
SRT-B-2047,Katargam,Rander,35.08,6,1,Foggy,4,23.59,89.22,1,0
SRT-B-2048,Vesu,Katargam,39.35,6,1,Cloudy,2,41.28,57.2,1,1
SRT-B-2049,Adajan,Chikuwadi,26.77,3,0,Cloudy,4,59.91,26.81,0,1
SRT-B-2050,Varachha,Udhna,44.94,9,0,Sunny,5,17.86,150.97,1,0
SRT-B-2051,Udhna,Katargam,45.13,8,0,Foggy,8,25.03,108.16,1,0
SRT-B-2052,Chikuwadi,Vesu,2.91,4,0,Sunny,3,46.68,3.74,0,1
SRT-B-2053,Rander,Piplod,44.12,3,1,Foggy,5,32.2,82.2,1,0
SRT-B-2054,Piplod,Vesu,44.04,9,1,Rainy,4,15.41,171.43,1,0
SRT-B-2055,Godadara,Rander,44.73,7,0,Foggy,1,44.83,59.86,0,1
SRT-B-2056,Godadara,Adajan,19.35,6,0,Foggy,5,58.65,19.8,0,1
SRT-B-2057,Katargam,Pandesara,11.59,6,1,Foggy,2,18.28,38.05,1,0
SRT-B-2058,Pandesara,Chikuwadi,24.11,8,0,Cloudy,8,31.29,46.23,1,0
SRT-B-2059,Varachha,Varachha,14.49,1,0,Cloudy,1,31.43,27.66,0,0
SRT-B-2060,Piplod,Katargam,4.47,4,0,Foggy,3,22.26,12.05,0,0
SRT-B-2061,Piplod,Rander,39.38,9,1,Foggy,7,17.82,132.59,1,0
SRT-B-2062,Chikuwadi,Chikuwadi,49.22,3,0,Foggy,6,44.18,66.85,0,1
SRT-B-2063,Katargam,Piplod,3.62,3,0,Rainy,2,35.78,6.07,0,0
SRT-B-2064,Piplod,Pandesara,34.46,1,0,Cloudy,6,20.93,98.78,0,0
SRT-B-2065,Piplod,Vesu,4.98,9,1,Rainy,2,11.68,25.58,1,0
SRT-B-2066,Piplod,Varachha,44.49,3,0,Sunny,3,43.64,61.17,0,1
SRT-B-2067,Adajan,Godadara,21.03,8,1,Rainy,5,23.04,54.77,1,0
SRT-B-2068,Vesu,Vesu,31.91,8,1,Sunny,1,22.58,84.79,1,0
SRT-B-2069,Vesu,Chikuwadi,28.82,9,1,Foggy,3,24.83,69.63,1,0
SRT-B-2070,Varachha,Varachha,48.4,2,0,Sunny,8,51.61,56.27,0,1
SRT-B-2071,Udhna,Rander,40.35,5,1,Sunny,7,26.66,90.8,1,0
SRT-B-2072,Adajan,Rander,25.7,2,1,Cloudy,3,39.72,38.82,1,0
SRT-B-2073,Godadara,Udhna,21.35,6,0,Foggy,1,40.23,31.84,0,1
SRT-B-2074,Katargam,Chikuwadi,20.35,5,1,Sunny,3,19.98,61.1,1,0
SRT-B-2075,Katargam,Varachha,22.92,7,1,Rainy,2,33.91,40.55,1,0
SRT-B-2076,Chikuwadi,Vesu,6.59,2,1,Rainy,7,31.47,12.56,1,0
SRT-B-2077,Vesu,Adajan,28.73,5,0,Rainy,4,57.56,29.95,0,1
SRT-B-2078,Katargam,Adajan,20.34,2,0,Cloudy,3,44.92,27.17,0,1
SRT-B-2079,Adajan,Chikuwadi,35.94,2,0,Rainy,8,25.19,85.61,0,0
SRT-B-2080,Katargam,Adajan,33.15,5,1,Sunny,3,40.17,49.52,1,1
SRT-B-2081,Chikuwadi,Piplod,13.91,4,1,Foggy,3,20.65,40.42,1,0
SRT-B-2082,Vesu,Vesu,22.95,1,0,Cloudy,2,38.69,35.59,0,0
SRT-B-2083,Chikuwadi,Katargam,35.18,5,0,Foggy,7,32.13,65.7,0,0
SRT-B-2084,Varachha,Chikuwadi,25.53,8,1,Cloudy,3,19.0,80.61,1,0
SRT-B-2085,Katargam,Vesu,47.47,6,0,Cloudy,6,25.48,111.8,0,0
SRT-B-2086,Chikuwadi,Katargam,49.77,2,1,Rainy,7,38.1,78.39,1,0
SRT-B-2087,Varachha,Udhna,44.24,1,1,Cloudy,4,41.62,63.78,1,1
SRT-B-2088,Pandesara,Godadara,42.61,7,1,Rainy,1,40.83,62.61,1,1
SRT-B-2089,Godadara,Vesu,14.72,5,1,Foggy,4,14.33,61.65,1,0
SRT-B-2090,Vesu,Godadara,46.03,8,0,Sunny,2,33.01,83.66,1,0
SRT-B-2091,Varachha,Chikuwadi,30.89,8,1,Rainy,3,11.92,155.54,1,0
SRT-B-2092,Adajan,Pandesara,7.5,4,1,Rainy,2,40.67,11.07,1,1
